holder_id,target_id,label
10652,1235,0
10652,1078,0
10652,317,0
10652,702,0
10652,60,0
10652,514,0
10652,803,0
10652,1516,0
10653,214,0
10653,1097,0
10654,1381,0
10654,170,0
10655,1406,0
10655,439,0
10655,649,0
10655,992,0
10655,238,0
10655,626,0
10655,1690,0
10655,161,0
10655,620,0
10655,690,0
10655,487,0
10655,304,0
10655,738,0
10655,1654,0
10655,470,0
10655,578,0
10655,185,0
10655,1643,0
10655,436,0
10655,1109,0
10655,1685,0
10656,1681,0
10656,1169,0
10656,1352,0
10656,502,0
10656,1383,0
10656,1529,0
10656,1022,0
10656,952,0
10656,451,0
10656,879,0
10656,1423,0
10656,1694,0
10656,534,0
10656,1361,0
10656,216,0
10656,259,0
10657,1344,0
10657,1432,0
10658,68,0
10658,211,0
10658,1541,0
10658,623,0
10658,1433,0
10659,99,0
10659,1535,0
10659,1656,0
10660,327,0
10660,1138,0
10660,34,0
10660,1265,0
10660,685,0
10660,267,0
10660,201,0
10660,1191,0
10660,1009,0
10660,655,0
10660,1168,0
10660,168,0
10660,528,0
10660,268,0
10660,1164,0
10660,908,0
10660,1240,0
10660,1073,0
10660,65,0
10661,896,0
10661,148,0
10661,1268,0
10661,698,0
10661,716,0
10661,1268,0
10661,506,0
10661,957,0
10661,1707,0
10661,90,0
10661,667,0
10661,1624,0
10661,671,0
10661,456,0
10661,67,0
10661,657,0
10661,67,0
10661,1345,0
10661,967,0
10662,702,0
10662,1316,0
10663,658,0
10663,437,0
10663,419,0
10663,1695,0
10664,353,0
10664,1368,0
10664,565,0
10664,887,0
10664,839,0
10664,901,0
10664,686,0
10664,1372,0
10664,923,0
10664,1568,0
10664,1301,0
10665,1383,0
10666,557,0
10666,1289,0
10667,964,0
10667,332,0
10667,1091,0
10667,77,0
10667,853,0
10667,1375,0
10667,1703,0
10667,87,0
10667,1340,0
10667,1408,0
10667,496,0
10667,585,0
10667,323,0
10667,1197,0
10667,1346,0
10667,660,0
10667,994,0
10667,343,0
10667,533,0
10667,1346,0
10667,534,0
10667,1694,0
10667,144,0
10667,1418,0
10668,410,0
10668,401,0
10668,1081,0
10668,1354,0
10669,446,0
10669,713,0
10669,199,0
10669,307,0
10669,610,0
10669,636,0
10669,415,0
10669,1393,0
10670,267,0
10670,158,0
10670,139,0
10670,1650,0
10670,817,0
10670,509,0
10670,358,0
10670,1042,0
10670,1345,0
10670,490,0
10670,812,0
10670,761,0
10670,1245,0
10670,1501,0
10670,1380,0
10670,994,0
10670,295,0
10671,1529,0
10671,609,0
10672,1647,0
10672,45,0
10672,340,0
10672,1422,0
10672,1004,0
10672,1146,0
10672,106,0
10672,1019,0
10672,864,0
10672,1486,0
10672,1042,0
10672,892,0
10672,123,0
10672,1326,0
10672,604,0
10672,1090,0
10672,1399,0
10673,266,0
10673,421,0
10673,67,0
10673,134,0
10673,1588,0
10673,1476,0
10673,1412,0
10673,1053,0
10673,1150,0
10673,208,0
10673,1178,0
10673,310,0
10673,1480,0
10673,1149,0
10673,1024,0
10673,1710,0
10673,1591,0
10674,203,0
10674,265,0
10674,1525,0
10674,245,0
10674,1400,0
10674,1420,0
10674,30,0
10675,1376,0
10675,865,0
10675,34,0
10675,947,0
10675,478,0
10675,1333,0
10676,133,0
10677,651,0
10677,1554,0
10678,482,0
10678,154,0
10678,580,0
10678,1390,0
10678,1093,0
10678,1452,0
10678,350,0
10678,906,0
10678,1233,0
10678,237,0
10678,446,0
10678,1064,0
10678,1194,0
10678,1721,0
10678,723,0
10678,570,0
10679,817,0
10679,167,0
10679,1176,0
10680,1172,0
10680,1204,0
10680,1703,0
10680,1686,0
10680,1030,0
10680,1677,0
10680,1146,0
10680,871,0
10680,6,0
10681,248,0
10681,1050,0
10681,251,0
10681,1721,0
10681,1294,0
10682,1513,0
10682,915,0
10682,1086,0
10682,126,0
10683,291,0
10683,508,0
10683,1009,0
10683,334,0
10683,511,0
10683,1364,0
10683,740,0
10683,975,0
10684,1572,0
10684,1513,0
10684,793,0
10684,1523,0
10684,708,0
10684,1314,0
10684,1645,0
10684,1148,0
10684,789,0
10684,1225,0
10684,605,0
10684,48,0
10684,655,0
10684,138,0
10684,831,0
10684,42,0
10684,1702,0
10685,1219,0
10685,1581,0
10685,1153,0
10685,1709,0
10685,1104,0
10685,370,0
10685,500,0
10685,969,0
10685,1638,0
10685,221,0
10685,101,0
10685,548,0
10686,151,0
10686,1280,0
10686,1517,0
10686,224,0
10686,757,0
10686,57,0
10686,1458,0
10686,278,0
10686,460,0
10686,1019,0
10686,1266,0
10686,1677,0
10686,1471,0
10686,210,0
10686,1561,0
10686,1088,0
10686,289,0
10686,1108,0
10686,1011,0
10686,1537,0
10686,211,0
10686,1666,0
10686,1251,0
10686,1454,0
10686,185,0
10686,903,0
10686,88,0
10687,1147,0
10687,647,0
10687,221,0
10687,1524,0
10687,1087,0
10687,912,0
10687,276,0
10687,321,0
10687,1023,0
10687,760,0
10687,647,0
10687,1685,0
10687,1172,0
10687,1697,0
10687,1387,0
10687,318,0
10687,1272,0
10687,1249,0
10687,220,0
10687,592,0
10687,342,0
10687,40,0
10687,1567,0
10687,354,0
10687,1102,0
10687,1593,0
10687,317,0
10687,1429,0
10687,822,0
10687,1678,0
10687,843,0
10687,575,0
10687,1289,0
10687,1716,0
10687,320,0
10687,380,0
10687,305,0
10687,644,0
10687,1717,0
10688,1238,0
10688,49,0
10689,277,0
10690,646,0
10690,589,0
10690,148,0
10691,1690,0
10691,487,0
10692,396,0
10692,216,0
10692,1611,0
10692,1323,0
10693,348,0
10693,470,0
10693,516,0
10694,1583,0
10694,286,0
10694,1486,0
10694,183,0
10694,1064,0
10695,1368,0
10695,1087,0
10695,1682,0
10695,859,0
10695,1496,0
10695,30,0
10695,158,0
10695,925,0
10695,417,0
10695,1413,0
10695,1016,0
10695,1011,0
10696,840,0
10696,1462,0
10696,731,0
10697,132,0
10697,1654,0
10697,1367,0
10697,1143,0
10697,719,0
10697,257,0
10697,1408,0
10697,1616,0
10697,1540,0
10697,1473,0
10697,180,0
10697,1348,0
10697,1363,0
10697,1372,0
10697,385,0
10697,1168,0
10697,1636,0
10698,1613,0
10698,971,0
10699,1526,0
10699,1382,0
10699,1564,0
10700,789,0
10700,798,0
10700,1385,0
10700,1539,0
10700,629,0
10700,575,0
10700,362,0
10700,1207,0
10700,864,0
10700,1721,0
10700,1155,0
10700,1090,0
10700,730,0
10700,1606,0
10700,1722,0
10700,747,0
10700,1223,0
10700,1204,0
10700,88,0
10700,103,0
10700,532,0
10701,1175,0
10701,617,0
10701,1140,0
10701,446,0
10702,871,0
10702,401,0
10702,1683,0
10702,925,0
10702,988,0
10702,876,0
10702,762,0
10702,33,0
10702,1313,0
10702,1382,0
10702,1390,0
10702,85,0
10702,694,0
10702,1150,0
10702,869,0
10702,660,0
10702,1419,0
10703,1086,0
10703,644,0
10703,1599,0
10703,939,0
10703,693,0
10703,1377,0
10703,355,0
10703,1151,0
10703,71,0
10703,1551,0
10703,448,0
10703,542,0
10703,1038,0
10703,818,0
10703,1126,0
10703,1459,0
10703,395,0
10703,986,0
10703,1222,0
10703,1268,0
10703,566,0
10703,650,0
10703,1100,0
10703,1128,0
10703,1344,0
10703,901,0
10703,590,0
10703,90,0
10703,1320,0
10703,1596,0
10703,157,0
10703,678,0
10703,661,0
10703,811,0
10703,1125,0
10703,1597,0
10703,8,0
10703,1524,0
10703,645,0
10703,614,0
10703,1136,0
10703,7,0
10703,545,0
10703,913,0
10703,1584,0
10703,478,0
10703,1100,0
10703,752,0
10703,381,0
10703,1008,0
10703,1341,0
10703,1014,0
10703,1526,0
10703,908,0
10704,132,0
10705,1325,0
10705,858,0
10705,1508,0
10705,1461,0
10705,1007,0
10705,1618,0
10705,1641,0
10705,135,0
10705,1289,0
10706,813,0
10706,628,0
10706,1293,0
10706,332,0
10706,1235,0
10706,772,0
10706,1516,0
10706,1384,0
10706,171,0
10706,1034,0
10706,820,0
10706,1312,0
10706,1204,0
10706,233,0
10706,121,0
10707,1539,0
10707,510,0
10707,1267,0
10708,668,0
10708,1201,0
10709,140,0
10709,131,0
10709,924,0
10709,1487,0
10709,60,0
10709,158,0
10709,1104,0
10710,970,0
10710,306,0
10710,1569,0
10710,1294,0
10710,192,0
10710,840,0
10710,839,0
10710,1262,0
10710,1643,0
10710,901,0
10710,407,0
10711,122,0
10712,317,0
10712,953,0
10712,141,0
10712,1604,0
10712,472,0
10712,1142,0
10712,1549,0
10712,982,0
10712,1573,0
10712,1137,0
10712,582,0
10712,271,0
10713,575,0
10713,208,0
10713,982,0
10713,253,0
10713,793,0
10713,1286,0
10713,1249,0
10713,203,0
10713,1480,0
10713,154,0
10713,397,0
10713,412,0
10713,1414,0
10713,1705,0
10713,992,0
10713,5,0
10713,105,0
10713,725,0
10713,289,0
10713,1211,0
10713,740,0
10713,520,0
10713,1014,0
10713,410,0
10714,1638,0
10714,1382,0
10714,112,0
10714,7,0
10714,1625,0
10714,461,0
10714,1613,0
10714,222,0
10714,1211,0
10714,575,0
10714,1032,0
10714,1249,0
10714,164,0
10714,1257,0
10714,1129,0
10714,225,0
10714,1126,0
10714,1481,0
10714,1146,0
10714,1081,0
10714,82,0
10714,1383,0
10714,1575,0
10714,169,0
10714,1105,0
10714,282,0
10714,905,0
10714,1684,0
10714,1680,0
10714,871,0
10714,1128,0
10714,1336,0
10714,1330,0
10714,808,0
10714,373,0
10714,216,0
10714,471,0
10714,26,0
10714,1616,0
10714,399,0
10714,1144,0
10714,730,0
10714,1180,0
10715,1389,0
10715,679,0
10715,1568,0
10715,207,0
10716,997,0
10716,663,0
10716,254,0
10716,108,0
10716,1220,0
10716,25,0
10717,267,0
10717,78,0
10717,639,0
10718,1055,0
10718,826,0
10718,176,0
10718,149,0
10718,1549,0
10718,522,0
10718,690,0
10718,321,0
10718,683,0
10718,1094,0
10718,252,0
10718,590,0
10718,144,0
10718,222,0
10718,66,0
10718,1073,0
10718,1340,0
10718,420,0
10718,1586,0
10718,1480,0
10718,586,0
10718,842,0
10719,151,0
10720,453,0
10720,1533,0
10720,454,0
10720,1026,0
10720,1445,0
10720,1585,0
10720,1568,0
10720,922,0
10720,1067,0
10720,568,0
10720,129,0
10720,124,0
10720,1115,0
10720,1306,0
10720,219,0
10720,399,0
10720,1340,0
10720,199,0
10721,1331,0
10721,368,0
10721,867,0
10722,1651,0
10722,1223,0
10722,455,0
10722,298,0
10722,991,0
10722,1704,0
10722,1395,0
10722,197,0
10722,722,0
10722,1460,0
10722,281,0
10722,270,0
10722,850,0
10722,1709,0
10722,1708,0
10722,1453,0
10722,804,0
10722,848,0
10722,1234,0
10723,1245,0
10724,341,0
10724,1073,0
10724,1646,0
10725,1066,0
10725,795,0
10725,1267,0
10725,1686,0
10725,1500,0
10725,608,0
10725,108,0
10725,799,0
10725,166,0
10725,984,0
10725,1159,0
10725,244,0
10726,457,0
10726,115,0
10726,1292,0
10726,167,0
10726,1490,0
10726,1610,0
10726,795,0
10726,1581,0
10726,1022,0
10726,1277,0
10726,44,0
10726,12,0
10726,397,0
10726,1132,0
10726,1207,0
10726,63,0
10726,1280,0
10726,1390,0
10727,1190,0
10727,1211,0
10727,432,0
10727,1215,0
10728,977,0
10728,1409,0
10728,1479,0
10728,252,0
10728,1524,0
10728,1025,0
10728,1533,0
10728,952,0
10728,282,0
10728,1469,0
10729,1613,0
10729,996,0
10729,1187,0
10729,359,0
10730,43,0
10731,690,0
10732,1713,0
10733,371,0
10733,281,0
10733,1299,0
10733,850,0
10733,386,0
10733,520,0
10733,1716,0
10733,1581,0
10733,859,0
10733,912,0
10733,1430,0
10734,52,0
10734,1258,0
10734,1081,0
10734,1680,0
10734,1437,0
10734,1521,0
10734,1681,0
10734,1649,0
10734,983,0
10734,1184,0
10734,959,0
10734,1347,0
10734,866,0
10734,1332,0
10735,942,0
10735,1328,0
10735,1513,0
10735,1245,0
10735,819,0
10735,351,0
10735,1261,0
10735,1632,0
10735,1095,0
10735,1376,0
10735,1538,0
10735,12,0
10735,772,0
10735,1257,0
10735,1179,0
10735,305,0
10735,1190,0
10736,303,0
10736,895,0
10736,42,0
10736,954,0
10736,1332,0
10736,344,0
10737,552,0
10737,254,0
10737,795,0
10737,1282,0
10737,1118,0
10738,74,0
10738,517,0
10738,1595,0
10738,1667,0
10738,1105,0
10738,34,0
10738,80,0
10738,1567,0
10738,1486,0
10738,540,0
10738,871,0
10738,582,0
10738,596,0
10738,771,0
10739,1219,0
10739,1384,0
10739,1620,0
10739,661,0
10739,1406,0
10739,706,0
10739,72,0
10739,840,0
10739,924,0
10739,1252,0
10739,1597,0
10739,122,0
10739,1392,0
10739,67,0
10739,1191,0
10739,1099,0
10739,325,0
10739,158,0
10739,626,0
10739,1444,0
10739,594,0
10739,1261,0
10739,1339,0
10739,700,0
10739,591,0
10739,761,0
10739,440,0
10739,712,0
10739,1490,0
10739,428,0
10739,181,0
10739,730,0
10740,1619,0
10740,243,0
10740,718,0
10740,759,0
10741,1509,0
10741,1188,0
10741,1602,0
10741,1205,0
10741,292,0
10742,1525,0
10742,811,0
10743,744,0
10743,784,0
10743,794,0
10743,797,0
10743,197,0
10743,1606,0
10743,1600,0
10743,1486,0
10744,476,0
10744,1485,0
10744,1232,0
10744,1133,0
10744,596,0
10744,1318,0
10745,1680,0
10745,1034,0
10745,1132,0
10745,565,0
10745,733,0
10745,1138,0
10745,647,0
10745,344,0
10745,1113,0
10745,1190,0
10745,1616,0
10745,1634,0
10745,408,0
10745,699,0
10745,1093,0
10745,1582,0
10746,610,0
10746,829,0
10746,703,0
10746,343,0
10746,1048,0
10746,753,0
10746,1559,0
10746,112,0
10746,671,0
10746,432,0
10746,639,0
10746,1035,0
10746,176,0
10746,142,0
10746,1502,0
10747,472,0
10747,81,0
10747,648,0
10747,7,0
10747,1674,0
10748,723,0
10749,163,0
10750,1490,0
10750,187,0
10750,304,0
10750,61,0
10751,1054,0
10751,1374,0
10751,429,0
10751,159,0
10751,475,0
10751,1230,0
10751,1176,0
10751,357,0
10751,1719,0
10751,1717,0
10751,1041,0
10751,695,0
10751,1657,0
10751,1586,0
10752,1692,0
10753,407,0
10753,821,0
10753,900,0
10753,477,0
10754,1415,0
10754,314,0
10754,1385,0
10754,383,0
10754,532,0
10755,254,0
10755,1116,0
10755,644,0
10755,1581,0
10755,488,0
10755,43,0
10755,1473,0
10755,771,0
10756,1391,0
10756,1090,0
10756,291,0
10756,1492,0
10756,273,0
10757,1701,0
10758,43,0
10758,1530,0
10758,417,0
10758,1667,0
10758,857,0
10758,1240,0
10758,1283,0
10758,1706,0
10758,1550,0
10759,148,0
10760,943,0
10760,908,0
10760,435,0
10760,1338,0
10761,834,0
10761,1238,0
10761,565,0
10761,499,0
10761,1210,0
10761,1380,0
10761,1166,0
10761,970,0
10762,488,0
10762,980,0
10762,1397,0
10762,104,0
10763,1612,0
10763,819,0
10763,1459,0
10763,638,0
10763,666,0
10763,1220,0
10764,1352,0
10765,22,0
10766,1528,0
10766,872,0
10767,918,0
10768,540,0
10768,261,0
10768,387,0
10768,67,0
10768,328,0
10768,483,0
10768,1119,0
10768,1298,0
10768,1222,0
10768,1626,0
10768,248,0
10768,146,0
10768,1686,0
10768,186,0
10768,1308,0
10768,1721,0
10768,1442,0
10768,1631,0
10768,220,0
10768,195,0
10768,1208,0
10768,861,0
10768,1072,0
10768,902,0
10768,1182,0
10768,897,0
10768,1514,0
10768,1439,0
10768,952,0
10768,453,0
10768,841,0
10768,1038,0
10768,559,0
10768,961,0
10768,71,0
10768,396,0
10768,154,0
10768,84,0
10768,391,0
10768,1211,0
10769,1079,0
10769,400,0
10769,275,0
10769,991,0
10769,1383,0
10770,256,0
10770,713,0
10770,1243,0
10770,1137,0
10770,253,0
10770,1106,0
10770,1020,0
10771,1212,0
10772,1524,0
10772,465,0
10772,1666,0
10772,1120,0
10772,1440,0
10772,1362,0
10772,1261,0
10773,615,0
10773,617,0
10773,1122,0
10773,1463,0
10773,689,0
10773,367,0
10773,1198,0
10773,1376,0
10773,1190,0
10773,501,0
10773,1624,0
10773,83,0
10773,501,0
10774,630,0
10775,936,0
10776,920,0
10777,1546,0
10778,453,0
10778,161,0
10778,425,0
10779,1389,0
10779,1644,0
10779,1612,0
10779,1184,0
10779,69,0
10779,681,0
10779,832,0
10780,372,0
10780,752,0
10780,1548,0
10780,889,0
10780,1416,0
10780,1191,0
10780,1373,0
10780,435,0
10780,1197,0
10780,539,0
10780,891,0
10780,1692,0
10780,1016,0
10780,445,0
10780,1694,0
10781,1237,0
10782,367,0
10783,239,0
10783,1302,0
10783,974,0
10784,185,0
10785,1000,0
10785,961,0
10786,1347,0
10787,502,0
10788,564,0
10788,31,0
10788,1005,0
10788,717,0
10788,1570,0
10788,1225,0
10788,934,0
10788,931,0
10788,219,0
10789,1055,0
10789,126,0
10790,555,0
10791,708,0
10792,320,0
10792,1335,0
10792,1148,0
10792,869,0
10793,1007,0
10793,464,0
10793,650,0
10793,236,0
10793,793,0
10793,1463,0
10793,1155,0
10793,1426,0
10793,879,0
10793,1045,0
10793,674,0
10794,147,0
10795,897,0
10795,1102,0
10795,1146,0
10795,1512,0
10795,1073,0
10795,1281,0
10795,1294,0
10795,1652,0
10795,781,0
10796,6,0
10796,943,0
10796,484,0
10796,1442,0
10796,1657,0
10796,462,0
10796,401,0
10796,195,0
10796,1210,0
10796,1126,0
10796,636,0
10796,1376,0
10796,331,0
10797,156,0
10797,810,0
10798,1296,0
10798,200,0
10798,1540,0
10798,399,0
10798,1242,0
10798,1712,0
10798,807,0
10798,250,0
10799,564,0
10800,1527,0
10800,41,0
10800,776,0
10800,1034,0
10800,480,0
10800,367,0
10801,577,0
10801,397,0
10801,67,0
10801,167,0
10801,728,0
10801,746,0
10801,942,0
10801,1447,0
10801,955,0
10801,545,0
10801,1403,0
10801,384,0
10801,572,0
10801,1036,0
10801,53,0
10801,448,0
10801,1539,0
10801,833,0
10802,841,0
10803,52,0
10804,740,0
10805,624,0
10806,224,0
10806,1048,0
10806,541,0
10806,924,0
10806,829,0
10806,972,0
10806,545,0
10806,1717,0
10806,1564,0
10806,717,0
10806,559,0
10806,470,0
10806,59,0
10806,643,0
10806,772,0
10806,1140,0
10806,1183,0
10806,712,0
10806,768,0
10806,39,0
10806,1521,0
10807,85,0
10807,428,0
10807,799,0
10808,1290,0
10808,1684,0
10808,133,0
10808,1239,0
10808,1262,0
10808,704,0
10809,825,0
10809,1701,0
10809,671,0
10809,1614,0
10809,467,0
10810,682,0
10810,723,0
10810,663,0
10811,1406,0
10811,1609,0
10811,113,0
10811,1582,0
10811,609,0
10812,244,0
10812,1476,0
10812,1353,0
10812,1332,0
10812,512,0
10813,279,0
10813,1124,0
10813,1487,0
10813,1037,0
10814,374,0
10815,1128,0
10816,178,0
10816,1060,0
10816,700,0
10816,782,0
10816,1295,0
10816,720,0
10816,442,0
10816,236,0
10817,1509,0
10817,1159,0
10818,476,0
10818,364,0
10818,1714,0
10819,920,0
10819,1231,0
10819,1231,0
10819,631,0
10819,311,0
10819,1457,0
10819,1027,0
10819,595,0
10819,1603,0
10819,1267,0
10819,908,0
10819,936,0
10819,1282,0
10819,1520,0
10820,1083,0
10820,1710,0
10821,1443,0
10821,276,0
10822,1542,0
10822,1284,0
10823,27,0
10824,1031,0
10824,4,0
10824,400,0
10824,264,0
10824,873,0
10825,511,0
10825,1362,0
10825,1171,0
10825,171,0
10825,723,0
10826,165,0
10826,1389,0
10826,807,0
10826,592,0
10826,1404,0
10827,1210,0
10827,155,0
10827,950,0
10827,791,0
10828,256,0
10829,1072,0
10829,152,0
10829,600,0
10829,870,0
10829,877,0
10829,474,0
10829,392,0
10829,45,0
10829,1232,0
10829,1079,0
10830,646,0
10830,982,0
10831,894,0
10831,763,0
10832,581,0
10832,974,0
10832,1401,0
10832,468,0
10833,1492,0
10833,709,0
10833,928,0
10834,902,0
10835,1552,0
10836,1104,0
10837,388,0
10837,1309,0
10837,1238,0
10837,762,0
10837,61,0
10837,72,0
10837,639,0
10837,410,0
10837,1635,0
10838,1513,0
10839,1605,0
10839,1606,0
10840,1658,0
10840,243,0
10840,194,0
10840,867,0
10841,998,0
10841,1491,0
10842,670,0
10842,6,0
10842,1179,0
10842,712,0
10842,350,0
10842,1378,0
10842,1016,0
10843,335,0
10843,850,0
10843,965,0
10844,112,0
10845,46,0
10846,427,0
10846,1453,0
10846,1167,0
10846,406,0
10846,1679,0
10847,233,0
10847,1257,0
10847,1185,0
10848,1601,0
10848,646,0
10849,340,0
10849,371,0
10849,1276,0
10850,541,0
10850,1648,0
10850,1370,0
10850,1262,0
10850,1197,0
10850,783,0
10851,1654,0
10851,433,0
10852,224,0
10852,388,0
10852,143,0
10852,1112,0
10853,491,0
10853,404,0
10853,664,0
10853,241,0
10854,214,0
10854,1348,0
10854,1544,0
10854,110,0
10855,569,0
10856,695,0
10856,801,0
10857,204,0
10858,609,0
10858,1183,0
10858,376,0
10858,554,0
10858,1490,0
10858,346,0
10858,1252,0
10858,1186,0
10859,450,0
10859,380,0
10859,747,0
10859,846,0
10859,27,0
10859,285,0
10860,1626,0
10860,44,0
10861,758,0
10862,579,0
10862,723,0
10862,156,0
10863,737,0
10863,1656,0
10863,1138,0
10863,1656,0
10863,810,0
10863,1149,0
10863,1701,0
10863,73,0
10863,458,0
10863,160,0
10863,550,0
10863,1475,0
10863,1300,0
10863,600,0
10863,656,0
10863,229,0
10863,212,0
10863,1108,0
10863,1250,0
10863,1462,0
10864,69,0
10864,175,0
10864,1394,0
10865,85,0
10866,198,0
10866,178,0
10867,1017,0
10868,1387,0
10868,75,0
10869,364,0
10869,847,0
10869,1554,0
10870,638,0
10870,522,0
10871,393,0
10871,663,0
10871,1240,0
10872,1042,0
10873,267,0
10874,793,0
10874,1205,0
10874,378,0
10875,902,0
10876,506,0
10876,881,0
10876,1533,0
10876,502,0
10877,572,0
10878,928,0
10878,544,0
10878,1243,0
10878,219,0
10878,1605,0
10878,634,0
10878,803,0
10879,230,0
10880,298,0
10880,913,0
10880,1562,0
10880,1260,0
10881,1153,0
10882,1488,0
10882,1678,0
10882,1392,0
10883,1681,0
10884,1626,0
10884,1494,0
10884,1644,0
10884,1250,0
10884,217,0
10884,1319,0
10884,1571,0
10884,1475,0
10884,935,0
10884,1135,0
10884,1581,0
10884,1435,0
10884,573,0
10884,180,0
10884,1476,0
10885,253,0
10886,1584,0
10886,15,0
10886,605,0
10886,362,0
10886,172,0
10887,1362,0
10888,1229,0
10888,399,0
10888,1038,0
10888,1124,0
10888,378,0
10888,583,0
10888,1469,0
10888,51,0
10888,743,0
10888,525,0
10888,287,0
10888,997,0
10888,1382,0
10888,80,0
10888,213,0
10888,366,0
10888,1139,0
10888,852,0
10888,818,0
10888,1039,0
10888,916,0
10888,278,0
10888,79,0
10888,711,0
10888,179,0
10888,891,0
10888,715,0
10888,147,0
10888,1116,0
10888,1675,0
10888,492,0
10888,323,0
10888,547,0
10888,939,0
10888,273,0
10888,757,0
10888,1285,0
10888,1032,0
10888,784,0
10889,224,0
10889,1024,0
10889,92,0
10889,1351,0
10889,1319,0
10889,1085,0
10890,1109,0
10890,336,0
10891,274,0
10891,103,0
10891,857,0
10891,159,0
10891,362,0
10891,70,0
10892,88,0
10892,1026,0
10893,477,0
10893,959,0
10893,1216,0
10893,1266,0
10894,731,0
10894,1062,0
10894,282,0
10895,612,0
10896,682,0
10896,423,0
10896,1537,0
10896,1481,0
10896,1067,0
10897,673,0
10897,220,0
10897,313,0
10898,522,0
10898,1642,0
10898,1081,0
10898,484,0
10898,1186,0
10898,170,0
10898,1021,0
10899,565,0
10900,1490,0
10900,1379,0
10900,1501,0
10901,813,0
10901,969,0
10901,408,0
10902,214,0
10903,37,0
10903,920,0
10904,1187,0
10904,252,0
10904,587,0
10905,765,0
10905,1263,0
10906,1683,0
10906,664,0
10907,694,0
10908,673,0
10909,602,0
10909,771,0
10909,518,0
10909,165,0
10909,1266,0
10909,1219,0
10910,332,0
10911,1718,0
10911,328,0
10912,1705,0
10912,374,0
10912,536,0
10912,1625,0
10913,1436,0
10913,1593,0
10913,903,0
10913,54,0
10914,935,0
10914,218,0
10914,971,0
10914,1537,0
10914,347,0
10914,8,0
10915,260,0
10916,117,0
10916,1089,0
10916,526,0
10916,226,0
10917,748,0
10917,84,0
10917,1154,0
10918,122,0
10919,1432,0
10919,793,0
10919,1698,0
10919,1050,0
10919,1050,0
10919,1299,0
10919,305,0
10919,1257,0
10919,458,0
10919,339,0
10919,1501,0
10919,839,0
10919,66,0
10920,363,0
10920,1367,0
10921,1393,0
10921,1135,0
10922,1603,0
10922,1547,0
10922,1570,0
10922,0,0
10922,1008,0
10922,333,0
10922,1497,0
10922,1209,0
10922,80,0
10923,935,0
10923,1365,0
10923,358,0
10923,132,0
10923,1165,0
10923,448,0
10924,1495,0
10924,1677,0
10924,1472,0
10924,699,0
10924,1072,0
10924,1176,0
10924,1071,0
10924,333,0
10925,498,0
10926,73,0
10926,1003,0
10926,800,0
10926,2,0
10927,807,0
10927,1034,0
10927,618,0
10927,246,0
10928,75,0
10928,681,0
10929,978,0
10929,610,0
10929,1272,0
10929,569,0
10929,65,0
10929,954,0
10929,714,0
10929,686,0
10930,1604,0
10930,882,0
10930,1116,0
10930,1261,0
10931,1675,0
10931,1145,0
10931,350,0
10932,1532,0
10932,326,0
10933,631,0
10933,474,0
10933,1266,0
10934,408,0
10935,1522,0
10935,779,0
10936,65,0
10936,921,0
10936,1615,0
10936,1497,0
10936,551,0
10936,600,0
10936,663,0
10936,311,0
10936,1696,0
10936,1559,0
10936,375,0
10936,573,0
10936,1224,0
10936,1315,0
10936,884,0
10936,1444,0
10937,1074,0
10938,1383,0
10938,922,0
10939,1108,0
10939,384,0
10939,678,0
10939,655,0
10939,1202,0
10940,239,0
10941,928,0
10941,1082,0
10941,779,0
10941,940,0
10941,1379,0
10941,1221,0
10941,493,0
10941,353,0
10942,1160,0
10943,1250,0
10943,792,0
10943,1584,0
10943,796,0
10943,1629,0
10944,1527,0
10944,1093,0
10944,1411,0
10944,95,0
10945,903,0
10945,220,0
10945,999,0
10946,1555,0
10946,1722,0
10946,1478,0
10946,1509,0
10946,60,0
10946,340,0
10947,1276,0
10948,1346,0
10949,702,0
10950,1198,0
10950,373,0
10951,480,0
10952,1637,0
10952,449,0
10952,189,0
10953,1354,0
10953,1046,0
10953,1286,0
10954,1438,0
10955,218,0
10955,881,0
10955,790,0
10956,898,0
10956,1006,0
10956,1522,0
10956,124,0
10956,1326,0
10956,976,0
10956,838,0
10956,1539,0
10956,672,0
10957,514,0
10957,648,0
10957,386,0
10958,1429,0
10958,348,0
10958,1565,0
10959,827,0
10959,352,0
10960,1342,0
10960,1648,0
10961,29,0
10961,307,0
10961,747,0
10961,73,0
10961,698,0
10961,420,0
10961,1481,0
10962,985,0
10963,1299,0
10963,1701,0
10963,113,0
10964,591,0
10964,594,0
10964,1463,0
10964,811,0
10964,1053,0
10965,663,0
10965,840,0
10965,214,0
10965,382,0
10965,1552,0
10965,9,0
10965,1083,0
10965,99,0
10965,1501,0
10965,878,0
10965,159,0
10965,533,0
10965,1594,0
10965,34,0
10965,600,0
10965,1454,0
10965,519,0
10965,1462,0
10965,1354,0
10966,164,0
10966,1580,0
10967,1672,0
10968,1460,0
10969,458,0
10969,224,0
10970,752,0
10970,188,0
10971,563,0
10972,1672,0
10972,1414,0
10972,369,0
10972,246,0
10972,1420,0
10972,1044,0
10972,949,0
10973,162,0
10974,1484,0
10974,900,0
10974,783,0
10974,951,0
10975,1047,0
10976,1060,0
10976,573,0
10976,1712,0
10976,1630,0
10976,1374,0
10976,944,0
10976,1219,0
10976,202,0
10976,470,0
10977,660,0
10978,256,0
